,Postcode,latitude,longitude,Straat,Netnummer,Postcodenummer,Buurt,Wijk,Plaats,Gemeente,Provincie,Straten
0,8916 BN,53.206010651552,5.7807708929645,"
Kwartelstraat 2 - 36 

",058,8916,Vogelwijk,Sonnenborgh e.o.,Leeuwarden,Leeuwarden,Friesland,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,6538 TJ,51.823540211806,5.7945147273505,"
Zwanenveld 8301 - 8336 

",024,6538,Zwanenveld,Wijk 07 Dukenburg,Nijmegen,Nijmegen,Gelderland,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,1324 HH,52.363393797554,5.2114279195614,"
Elburgkade 1 - 22 

",036,1324,Stedenwijk,Wijk 02 Almere Stad,Almere,Almere,Flevoland,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,2903 AC,51.931824950483,4.5921914705494,"
Duikerlaan 144 - 402 

",010,2903,Alkenoord,Middelwatering Oost,Capelle aan den IJssel,Capelle aan den IJssel,Zuid-Holland,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,6543 JL,51.830468447746,5.8280641375294,"
Graafse Ringweg 32 - 64 

",024,6543,Heseveld,Wijk 04 Nijmegen-Nieuw-West,Nijmegen,Nijmegen,Gelderland,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,1181 HK,52.315809712594,4.8640639148699,"
Terschellingstraat 2 - 66 

",020,1181,Randwijck Oost,Randwijck,Amstelveen,Amstelveen,Noord-Holland,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,9746 BV,53.234191787093,6.5027248522364,"
De Cockstraat 1 - 51 

",050,9746,Gravenburg,Hoogkerk e.o.,Groningen,Groningen,Groningen,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,2324 HE,52.141305170649,4.476542437299,"
Bachstraat 594 - 640 

",071,2324,Fortuinwijk-Zuid,Bos- en Gasthuisdistrict,Leiden,Leiden,Zuid-Holland,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,2552 XH,52.056217163642,4.2499716094908,"
Dirk Buserf 48 - 100 

",070,2552,Houtwijk,Wijk 17 Loosduinen,Den Haag,'s-Gravenhage,Zuid-Holland,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,6211 BZ,50.853757176266,5.691044631933,"
Hoogzwanenstraat 100 - 155 

",043,6211,Boschstraatkwartier,Wijk 00 Centrum,Maastricht,Maastricht,Limburg,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,2273 DE,52.082879082431,4.3585503882165,"
Prinses Irenelaan 200 - 246 

",070,2273,Bovenveen,Wijk 10 Bovenveen,Voorburg,Leidschendam-Voorburg,Zuid-Holland,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,1432 PK,52.277190183255,4.8091893037318,"
Zeeltstraat 1 - 91 

",0297,1432,Oosteinde,Wijk 02 Oosteinde,Aalsmeer,Aalsmeer,Noord-Holland,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,3826 GR,52.204649377501,5.4210923335268,"
Baak van Katwijk 2 - 154 

",033,3826,Hogesteeg,Wijk 31 Vathorst-De Laak,Amersfoort,Amersfoort,Utrecht,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,1016 PJ,52.371930469278,4.8802704718401,"
Laurierstraat 61 - 89 

",020,1016,Elandsgrachtbuurt,Jordaan,Amsterdam,Amsterdam,Noord-Holland,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,5211 AM,51.686907618604,5.2936001429211,"
Guldenvliesstraat 1 - 25 

",073,5211,Het Zand,Binnenstad,'s-Hertogenbosch,'s-Hertogenbosch,Noord-Brabant,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,1056 HD,52.372735210074,4.860096039532,"
Bestevâerstraat 1 - 11 

",020,1056,Trompbuurt,Geuzenbuurt,Amsterdam,Amsterdam,Noord-Holland,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,5025 MP,51.552576884146,5.0690791911512,"
Diepenstraat 1 - 49 

",013,5025,Schildersbuurt Zuid,Korvel,Tilburg,Tilburg,Noord-Brabant,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,9367 PK,53.116205302511,6.2530544156072,"
Plantsoen 24 - 44 

",0594,9367,De Wilp (gedeeltelijk),Wijk 01 De Wilp,De Wilp,Westerkwartier,Groningen,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,1016 RK,52.370456973049,4.8778576623651,"
Lauriergracht 115 - 127 

",020,1016,Elandsgrachtbuurt,Jordaan,Amsterdam,Amsterdam,Noord-Holland,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,1231 KT,52.185128854208,5.097192315135,"
Nieuw-Loosdrechtsedijk 193 - 215 

",035,1231,Boomhoek,Wijk 04 Nieuw-Loosdrecht,Loosdrecht,Wijdemeren,Noord-Holland,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,3081 SH,51.893979438145,4.4898364322689,"
Groepstraat 43 - 59 

",010,3081,Tarwewijk,Charlois,Rotterdam,Rotterdam,Zuid-Holland,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,1079 AS,52.342187283262,4.895303795654,"
Rooseveltlaan 207 - 213 

",020,1079,Scheldebuurt West,Scheldebuurt,Amsterdam,Amsterdam,Noord-Holland,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,3564 AE,52.117192523351,5.1094302873048,"
Tafelbergdreef 150 - 178 

",030,3564,Zambesidreef en omgeving,Wijk 03 Overvecht,Utrecht,Utrecht,Utrecht,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,1059 TA,52.349820090564,4.8474870338385,"
Woestduinstraat 146 - 156 

",020,1059,Aalsmeerwegbuurt West,Hoofddorppleinbuurt,Amsterdam,Amsterdam,Noord-Holland,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,1111 KE,52.344052534239,4.9601577145259,"
Aristide Briandstraat 1 - 18 

",020,1111,Ruimzicht-West,Wijk 01 Diemen-Centrum,Diemen,Diemen,Noord-Holland,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,2587 WK,52.112988618476,4.2844267685575,"
Palaceplein 172 - 203 

",070,2587,Belgisch Park,Wijk 02 Belgisch Park,Den Haag,'s-Gravenhage,Zuid-Holland,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,5612 NV,51.446655910719,5.4667688047819,"
Kramersstraat 2 - 10 

",040,5612,Limbeek-Noord,Wijk 14 Stadsdeel Woensel-Zuid,Eindhoven,Eindhoven,Noord-Brabant,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,3038 BG,51.934013427607,4.4646726885373,"
Schieweg 140 - 150 

",010,3038,Bergpolder,Noord,Rotterdam,Rotterdam,Zuid-Holland,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
