,Postcode,latitude,longitude,Straat,Netnummer,Postcodenummer,Buurt,Wijk,Plaats,Gemeente,Provincie,Straten
0,5211 XH,51.692368834501,5.3034725736586,"
Oude Sluis 3 - 19 

",073,5211,Binnenstad-Centrum,Binnenstad,'s-Hertogenbosch,'s-Hertogenbosch,Noord-Brabant,"
Carolushof 51 - 169 

Eerste Straatje van Best 1 - 41 

"
0,1053 NX,52.363944273638,4.8608795537173,"
Lootsstraat 4 - 24 

",020,1053,Lootsbuurt,Van Lennepbuurt,Amsterdam,Amsterdam,Noord-Holland,"
Carolushof 51 - 169 

Eerste Straatje van Best 1 - 41 

"
0,1325 TZ,52.357559747616,5.2413803375603,"
Fellinilaan 384 - 426 

",036,1325,Filmwijk,Wijk 02 Almere Stad,Almere,Almere,Flevoland,"
Carolushof 51 - 169 

Eerste Straatje van Best 1 - 41 

"
0,1079 HE,52.341959315957,4.9071286547935,"
Rijnstraat 183 - 205 

",020,1079,Rijnbuurt Oost,Rijnbuurt,Amsterdam,Amsterdam,Noord-Holland,"
Carolushof 51 - 169 

Eerste Straatje van Best 1 - 41 

"
0,6846 ZC,51.953715354761,5.8511336230313,"
Helenastraat 3 - 99 

",026,6846,Schuytgraaf-Centrum,Schuytgraaf,Arnhem,Arnhem,Gelderland,"
Carolushof 51 - 169 

Eerste Straatje van Best 1 - 41 

"
0,1091 TM,52.35044696142,4.9134059176776,"
Overamstelstraat 19 - 131 

",020,1091,Weesperzijde Midden/Zuid,Weesperzijde,Amsterdam,Amsterdam,Noord-Holland,"
Carolushof 51 - 169 

Eerste Straatje van Best 1 - 41 

"
0,2561 TS,52.076311755251,4.2777992398364,"
Daguerrestraat 179 - 201 

",070,2561,Valkenboskwartier,Wijk 20 Valkenboskwartier,Den Haag,'s-Gravenhage,Zuid-Holland,"
Carolushof 51 - 169 

Eerste Straatje van Best 1 - 41 

"
0,5212 VB,51.695868806104,5.3053596030633,"
Citadellaan 57 - 105 

",073,5212,De Muntel,Muntel / Vliert,'s-Hertogenbosch,'s-Hertogenbosch,Noord-Brabant,"
Carolushof 51 - 169 

Eerste Straatje van Best 1 - 41 

"
0,2315 KW,52.160310928061,4.5072863103253,"
Munnikenstraat 79 - 97 

",071,2315,De Waard,Binnenstad-Noord,Leiden,Leiden,Zuid-Holland,"
Carolushof 51 - 169 

Eerste Straatje van Best 1 - 41 

"
0,1066 RC,52.345606806072,4.8106857366422,"
Belgiëplein 1 - 111 

",020,1066,Belgiëplein e.o.,Sloter-/Riekerpolder,Amsterdam,Amsterdam,Noord-Holland,"
Carolushof 51 - 169 

Eerste Straatje van Best 1 - 41 

"
0,2801 VA,52.010919980655,4.7047573639614,"
Nonnenwater 1 - 20 

",0182,2801,Raam e.o.,Binnenstad,Gouda,Gouda,Zuid-Holland,"
Carolushof 51 - 169 

Eerste Straatje van Best 1 - 41 

"
0,5038 TT,51.55458469882,5.0789111045876,"
Lange Schijfstraat 80 - 135 

",013,5038,Sint Anna Noord,Sint Anna,Tilburg,Tilburg,Noord-Brabant,"
Carolushof 51 - 169 

Eerste Straatje van Best 1 - 41 

"
0,4813 ED,51.576671277451,4.7406783047019,"
Dreef 1 - 49 

",076,4813,Princenhage,Breda West,Breda,Breda,Noord-Brabant,"
Carolushof 51 - 169 

Eerste Straatje van Best 1 - 41 

"
0,1315 BV,52.368267885054,5.2168616452704,"
Koperslagerhof 22 - 34 

",036,1315,Centrum Almere Stad,Wijk 02 Almere Stad,Almere,Almere,Flevoland,"
Carolushof 51 - 169 

Eerste Straatje van Best 1 - 41 

"
