,Postcode,latitude,longitude,Straat,Netnummer,Postcodenummer,Buurt,Wijk,Plaats,Gemeente,Provincie,Straten
0,6419 AA,50.883908913582,5.9693650463792,"
Douvenrade 1 - 100 

",045,6419,Welten-Dorp,Wijk 36 Welten-Benzenrade,Heerlen,Heerlen,Limburg,"
Laan van Iserlohn 1 - 1 

Laan van Kortrijk 2 - 133 

"
0,1504 BG,52.432454816348,4.8545036903332,"
Zuidervaart 95 - 117 

",075,1504,Poelenburg,Wijk 12 Poelenburg,Zaandam,Zaanstad,Noord-Holland,"
Laan van Iserlohn 1 - 1 

Laan van Kortrijk 2 - 133 

"
0,1221 BV,52.229165487174,5.1834169855414,"
Geuzenweg 50 - 96 

",035,1221,Geuzenbuurt,Oost,Hilversum,Hilversum,Noord-Holland,"
Laan van Iserlohn 1 - 1 

Laan van Kortrijk 2 - 133 

"
0,1071 NJ,52.354871418902,4.8731564541418,"
Johannes Verhulststraat 72 - 84 

",020,1071,Cornelis Schuytbuurt,Museumkwartier,Amsterdam,Amsterdam,Noord-Holland,"
Laan van Iserlohn 1 - 1 

Laan van Kortrijk 2 - 133 

"
0,2524 CP,52.05317743229,4.3168379310658,"
Ledeganckplein 1 - 18 

",070,2524,Laakkwartier-West,Wijk 38 Laakkwartier en Spoorwijk,Den Haag,'s-Gravenhage,Zuid-Holland,"
Laan van Iserlohn 1 - 1 

Laan van Kortrijk 2 - 133 

"
0,1972 PM,52.461395514067,4.6029710524106,"
Julianakade 2 - 38 

",0255,1972,Verzetsheldenbuurt,Wijk 01 IJmuiden-Noord,IJmuiden,Velsen,Noord-Holland,"
Laan van Iserlohn 1 - 1 

Laan van Kortrijk 2 - 133 

"
0,6413 CX,50.918629768998,5.9602141003116,"
Navolaan 2 - 18 

",045,6413,Heerlerheide Kom,Wijk 21 Heerlerheide-Passart,Heerlen,Heerlen,Limburg,"
Laan van Iserlohn 1 - 1 

Laan van Kortrijk 2 - 133 

"
0,3511 HV,52.083971478026,5.1177355662605,"
Hartingstraat 16 - 310 

",030,3511,Hooch Boulandt,Wijk 06 Binnenstad,Utrecht,Utrecht,Utrecht,"
Laan van Iserlohn 1 - 1 

Laan van Kortrijk 2 - 133 

"
0,2584 VS,52.10285002554,4.273756383034,"
Sloepstraat 23 - 53 

",070,2584,Oud Scheveningen,Wijk 07 Scheveningen,Den Haag,'s-Gravenhage,Zuid-Holland,"
Laan van Iserlohn 1 - 1 

Laan van Kortrijk 2 - 133 

"
0,3521 BL,52.085655767047,5.1076898777634,"
Croeselaan 91 - 163 

",030,3521,Hoog-Catharijne NS en Jaarbeurs,Wijk 06 Binnenstad,Utrecht,Utrecht,Utrecht,"
Laan van Iserlohn 1 - 1 

Laan van Kortrijk 2 - 133 

"
0,2585 BX,52.089638982085,4.2991541223614,"
Burgemeester Patijnlaan 462 - 500 

",070,2585,Archipelbuurt,Wijk 05 Archipelbuurt,Den Haag,'s-Gravenhage,Zuid-Holland,"
Laan van Iserlohn 1 - 1 

Laan van Kortrijk 2 - 133 

"
0,1074 AJ,52.35291012855,4.902940872455,"
Van Woustraat 141 - 151 

",020,1074,Willibrordusbuurt,Nieuwe Pijp,Amsterdam,Amsterdam,Noord-Holland,"
Laan van Iserlohn 1 - 1 

Laan van Kortrijk 2 - 133 

"
0,3061 RN,51.925362915583,4.5010943221214,"
Vredenoordlaan 46 - 56 

",010,3061,Kralingen West,Kralingen-Crooswijk,Rotterdam,Rotterdam,Zuid-Holland,"
Laan van Iserlohn 1 - 1 

Laan van Kortrijk 2 - 133 

"
0,2596 SG,52.09877374191,4.3193562909408,"
Van Stienhovenstraat 1 - 15 

",070,2596,Waalsdorp,Wijk 04 Benoordenhout,Den Haag,'s-Gravenhage,Zuid-Holland,"
Laan van Iserlohn 1 - 1 

Laan van Kortrijk 2 - 133 

"
0,2645 EZ,52.00527517897,4.391048866502,"
Gouden Rijderplein 41 - 100 

",015,2645,Emerald Centrum,Delfgauw,Delfgauw,Pijnacker-Nootdorp,Zuid-Holland,"
Laan van Iserlohn 1 - 1 

Laan van Kortrijk 2 - 133 

"
0,1082 KL,52.331335433912,4.8694184315762,"
Onstein 6 - 82 

",020,1082,Gelderlandpleinbuurt,Buitenveldert-West,Amsterdam,Amsterdam,Noord-Holland,"
Laan van Iserlohn 1 - 1 

Laan van Kortrijk 2 - 133 

"
0,2273 KT,52.07993384249,4.3534409028754,"
Bruijnings Ingenhoeslaan 94 - 140 

",070,2273,Bovenveen,Wijk 10 Bovenveen,Voorburg,Leidschendam-Voorburg,Zuid-Holland,"
Laan van Iserlohn 1 - 1 

Laan van Kortrijk 2 - 133 

"
0,4611 EB,51.498541026933,4.2866001151283,"
Drabbestraat 1 - 7 

",0164,4611,Vestinggronden-Noord,Wijk 00 Bergen op Zoom-Oude stad en omgeving,Bergen op Zoom,Bergen op Zoom,Noord-Brabant,"
Laan van Iserlohn 1 - 1 

Laan van Kortrijk 2 - 133 

"
0,5611 JA,51.436963287414,5.4715744419712,"
St Catharinastraat 1 - 13 

",040,5611,Bergen,Wijk 11 Stadsdeel Centrum,Eindhoven,Eindhoven,Noord-Brabant,"
Laan van Iserlohn 1 - 1 

Laan van Kortrijk 2 - 133 

"
0,6211 SM,50.852967454888,5.6881982082578,"
Bogaardenstraat 1 - 15 

",043,6211,Statenkwartier,Wijk 00 Centrum,Maastricht,Maastricht,Limburg,"
Laan van Iserlohn 1 - 1 

Laan van Kortrijk 2 - 133 

"
0,5613 CN,51.440531651705,5.4960065128181,"
Vinkenhofje 1 - 13 

",040,5613,Villapark,Wijk 13 Stadsdeel Tongelre,Eindhoven,Eindhoven,Noord-Brabant,"
Laan van Iserlohn 1 - 1 

Laan van Kortrijk 2 - 133 

"
0,6211 CD,50.85249149185,5.6936257732012,"
van Hasseltkade 20 - 24 

",043,6211,Boschstraatkwartier,Wijk 00 Centrum,Maastricht,Maastricht,Limburg,"
Laan van Iserlohn 1 - 1 

Laan van Kortrijk 2 - 133 

"
0,2532 EV,52.050236942626,4.301018235426,"
Erasmusplein 167 - 182 

",070,2532,Moerwijk-Oost,Wijk 36 Moerwijk,Den Haag,'s-Gravenhage,Zuid-Holland,"
Laan van Iserlohn 1 - 1 

Laan van Kortrijk 2 - 133 

"
0,2201 BG,52.229694665652,4.4425169855687,"
Beeklaan 86 - 120 

",071,2201,Beeklaan-kwartier,Wijk 00 Noordwijk-Binnen,Noordwijk,Noordwijk,Zuid-Holland,"
Laan van Iserlohn 1 - 1 

Laan van Kortrijk 2 - 133 

"
0,2584 BK,52.10592845693,4.2743128741076,"
Keizerstraat 38 - 74 

",070,2584,Scheveningen Badplaats,Wijk 07 Scheveningen,Den Haag,'s-Gravenhage,Zuid-Holland,"
Laan van Iserlohn 1 - 1 

Laan van Kortrijk 2 - 133 

"
0,1071 TS,52.353131971044,4.8831338673992,"
Roelof Hartplein 13 - 23 

",020,1071,Duivelseiland,Museumkwartier,Amsterdam,Amsterdam,Noord-Holland,"
Laan van Iserlohn 1 - 1 

Laan van Kortrijk 2 - 133 

"
0,4611 LX,51.493050651195,4.2855556576041,"
Lindebaan 2 - 80 

",0164,4611,Centrum,Wijk 00 Bergen op Zoom-Oude stad en omgeving,Bergen op Zoom,Bergen op Zoom,Noord-Brabant,"
Laan van Iserlohn 1 - 1 

Laan van Kortrijk 2 - 133 

"
0,2586 TR,52.111120736382,4.2822860653278,"
Dirk Hoogenraadstraat 212 - 228 

",070,2586,Scheveningen Badplaats,Wijk 07 Scheveningen,Den Haag,'s-Gravenhage,Zuid-Holland,"
Laan van Iserlohn 1 - 1 

Laan van Kortrijk 2 - 133 

"
0,1441 AS,52.50995070698,4.9440313030587,"
Westerstraat 2 - 74 

",0299,1441,Binnenstad,Wijk 01 Centrum,Purmerend,Purmerend,Noord-Holland,"
Laan van Iserlohn 1 - 1 

Laan van Kortrijk 2 - 133 

"
0,1058 CA,52.361317952513,4.8522351614262,"
Curaçaostraat 76 - 88 

",020,1058,Postjeskade e.o.,Westindische Buurt,Amsterdam,Amsterdam,Noord-Holland,"
Laan van Iserlohn 1 - 1 

Laan van Kortrijk 2 - 133 

"
0,3311 TK,51.818405159723,4.6720242034248,"
Nieuwkerkstraat 2 - 80 

",078,3311,Bleijenhoek,Wijk 02 Noordflank,Dordrecht,Dordrecht,Zuid-Holland,"
Laan van Iserlohn 1 - 1 

Laan van Kortrijk 2 - 133 

"
0,1087 KN,52.352158605075,5.002252539214,"
Julius Pergerstraat 1 - 139 

",020,1087,Haveneiland Noord,IJburg Zuid,Amsterdam,Amsterdam,Noord-Holland,"
Laan van Iserlohn 1 - 1 

Laan van Kortrijk 2 - 133 

"
0,9717 HP,53.2257658876,6.5523861311469,"
Zwarteweg 25 - 65 

",050,9717,Noorderplantsoenbuurt,Oud-West,Groningen,Groningen,Groningen,"
Laan van Iserlohn 1 - 1 

Laan van Kortrijk 2 - 133 

"
0,8151 AD,52.447284899496,6.34289810276,"
Kampfstraat 1 - 41 

",0572,8151,Lemelerveld kern oost,Lemelerveld,Lemelerveld,Dalfsen,Overijssel,"
Laan van Iserlohn 1 - 1 

Laan van Kortrijk 2 - 133 

"
0,3582 GH,52.07684847149,5.134904048454,"
Koningsweg 30 - 48 

",030,3582,L. Napoleonplantsoen en omgeving,Wijk 05 Oost,Utrecht,Utrecht,Utrecht,"
Laan van Iserlohn 1 - 1 

Laan van Kortrijk 2 - 133 

"
0,9713 GB,53.218869492963,6.5777367427514,"
Steentilkade 1 - 12 

",050,9713,Binnenstad-Oost,Centrum,Groningen,Groningen,Groningen,"
Laan van Iserlohn 1 - 1 

Laan van Kortrijk 2 - 133 

"
0,9718 TE,53.214007867797,6.5405561147764,"
Hoendiep 81 - 99 

",050,9718,Hoendiep,Nieuw-West,Groningen,Groningen,Groningen,"
Laan van Iserlohn 1 - 1 

Laan van Kortrijk 2 - 133 

"
0,5614 GL,51.425593099833,5.492442682387,"
Lupinestraat 1 - 55 

",040,5614,Joriskwartier,Wijk 12 Stadsdeel Stratum,Eindhoven,Eindhoven,Noord-Brabant,"
Laan van Iserlohn 1 - 1 

Laan van Kortrijk 2 - 133 

"
0,3752 BN,52.253513401393,5.3774332534326,"
Palingrokerssteeg 2 - 22 

",033,3752,Spakenburg,Wijk 00,Bunschoten-Spakenburg,Bunschoten,Utrecht,"
Laan van Iserlohn 1 - 1 

Laan van Kortrijk 2 - 133 

"
0,6224 LD,50.84490902292,5.7136587094571,"
Heerderweg 145 - 173 

",043,6224,Wyckerpoort,Wijk 04 Buitenwijk Oost,Maastricht,Maastricht,Limburg,"
Laan van Iserlohn 1 - 1 

Laan van Kortrijk 2 - 133 

"
0,2014 GA,52.367037388213,4.6082519703625,"
Van Leeuwenhoekstraat 2 - 36 

",023,2014,Natuurkundigenbuurt-west,Houtvaartkwartier,Haarlem,Haarlem,Noord-Holland,"
Laan van Iserlohn 1 - 1 

Laan van Kortrijk 2 - 133 

"
0,1057 HL,52.369677855362,4.8640955265301,"
Baarsjesweg 5 - 135 

",020,1057,Kortenaerkwartier,Chassébuurt,Amsterdam,Amsterdam,Noord-Holland,"
Laan van Iserlohn 1 - 1 

Laan van Kortrijk 2 - 133 

"
0,3082 LM,51.884988540253,4.4710322892182,"
Dorpsweg 189 - 205 

",010,3082,Oud Charlois,Charlois,Rotterdam,Rotterdam,Zuid-Holland,"
Laan van Iserlohn 1 - 1 

Laan van Kortrijk 2 - 133 

"
0,3038 JE,51.93795202892,4.4676764173368,"
Insulindestraat 61 - 75 

",010,3038,Bergpolder,Noord,Rotterdam,Rotterdam,Zuid-Holland,"
Laan van Iserlohn 1 - 1 

Laan van Kortrijk 2 - 133 

"
0,5616 GK,51.438705213981,5.4616407516728,"
Strijpsestraat 1 - 39 

",040,5616,"Eliasterrein, Vonderkwartier",Wijk 16 Stadsdeel Strijp,Eindhoven,Eindhoven,Noord-Brabant,"
Laan van Iserlohn 1 - 1 

Laan van Kortrijk 2 - 133 

"
0,5612 BG,51.447385691916,5.4762950775498,"
Veldmaarschalk Montgomerylaan 287 - 339 

",040,5612,Gildebuurt,Wijk 14 Stadsdeel Woensel-Zuid,Eindhoven,Eindhoven,Noord-Brabant,"
Laan van Iserlohn 1 - 1 

Laan van Kortrijk 2 - 133 

"
0,2565 JM,52.077486879177,4.2692704070621,"
Cederstraat 1 - 35 

",070,2565,Bomenbuurt,Wijk 12 Bomen- en Bloemenbuurt,Den Haag,'s-Gravenhage,Zuid-Holland,"
Laan van Iserlohn 1 - 1 

Laan van Kortrijk 2 - 133 

"
0,5361 HG,51.757942663872,5.7391784208719,"
Boreel de Mauregnaultstraat 1 - 26 

",0486,5361,Binnenstad-Grave,Wijk 00 Grave,Grave,Grave,Noord-Brabant,"
Laan van Iserlohn 1 - 1 

Laan van Kortrijk 2 - 133 

"
0,1019 CR,52.368006883505,4.9402515732976,"
Dick Greinerstraat 47 - 83 

",020,1019,Architectenbuurt,Oostelijk Havengebied,Amsterdam,Amsterdam,Noord-Holland,"
Laan van Iserlohn 1 - 1 

Laan van Kortrijk 2 - 133 

"
0,3021 EE,51.916212478048,4.4624979656812,"
's-Gravendijkwal 61 - 79 

",010,3021,Middelland,Delfshaven,Rotterdam,Rotterdam,Zuid-Holland,"
Laan van Iserlohn 1 - 1 

Laan van Kortrijk 2 - 133 

"
0,1187 DB,52.278341749444,4.8157954061743,"
Westhove 1 - 504 

",020,1187,Kastelenbuurt,Westwijk Zuid,Amstelveen,Amstelveen,Noord-Holland,"
Laan van Iserlohn 1 - 1 

Laan van Kortrijk 2 - 133 

"
0,6981 CA,52.01358632117,6.1328310568807,"
Bresstraat 1 - 17 

",0313,6981,De oude Stad binnen de gracht,Wijk 01,Doesburg,Doesburg,Gelderland,"
Laan van Iserlohn 1 - 1 

Laan van Kortrijk 2 - 133 

"
0,1087 DJ,52.359955591712,4.9939958753778,"
Daguerrestraat 113 - 226 

",020,1087,Haveneiland Noordwest,IJburg West,Amsterdam,Amsterdam,Noord-Holland,"
Laan van Iserlohn 1 - 1 

Laan van Kortrijk 2 - 133 

"
0,2597 AM,52.093742848148,4.3286383754363,"
Van Alkemadelaan 2 - 44 

",070,2597,Van Hoytemastraat en omgeving,Wijk 04 Benoordenhout,Den Haag,'s-Gravenhage,Zuid-Holland,"
Laan van Iserlohn 1 - 1 

Laan van Kortrijk 2 - 133 

"
0,3012 LB,51.915550949775,4.4748734287069,"
Eendrachtsweg 19 - 29 

",010,3012,Cool,Rotterdam Centrum,Rotterdam,Rotterdam,Zuid-Holland,"
Laan van Iserlohn 1 - 1 

Laan van Kortrijk 2 - 133 

"
0,2533 CM,52.056341647448,4.301213461984,"
Melis Stokelaan 1 - 35 

",070,2533,Moerwijk-Noord,Wijk 36 Moerwijk,Den Haag,'s-Gravenhage,Zuid-Holland,"
Laan van Iserlohn 1 - 1 

Laan van Kortrijk 2 - 133 

"
0,3708 CD,52.080882346933,5.2560037539262,"
Charlotte de Bourbonlaan 32 - 68 

",030,3708,Hoge Dennen,"Wijk 04 Zeist-Oost, Zeister Bos en omgeving",Zeist,Zeist,Utrecht,"
Laan van Iserlohn 1 - 1 

Laan van Kortrijk 2 - 133 

"
0,2281 BM,52.059156299639,4.3377241217783,"
Caan van Necklaan 70 - 108 

",070,2281,Cromvliet,Wijk 01,Rijswijk,Rijswijk,Zuid-Holland,"
Laan van Iserlohn 1 - 1 

Laan van Kortrijk 2 - 133 

"
0,5664 RR,51.417199432754,5.5637079515724,"
Kastanjehof 300 - 339 

",040,5664,Akert,Wijk 00 Geldrop,Geldrop,Geldrop-Mierlo,Noord-Brabant,"
Laan van Iserlohn 1 - 1 

Laan van Kortrijk 2 - 133 

"
0,3512 PV,52.08572470124,5.1256297157823,"
Groenestraat 1 - 110 

",030,3512,Lange Nieuwstraat en omgeving,Wijk 06 Binnenstad,Utrecht,Utrecht,Utrecht,"
Laan van Iserlohn 1 - 1 

Laan van Kortrijk 2 - 133 

"
0,2585 BA,52.088082485931,4.2990688353444,"
Burgemeester van Karnebeeklaan 1 - 19 

",070,2585,Archipelbuurt,Wijk 05 Archipelbuurt,Den Haag,'s-Gravenhage,Zuid-Holland,"
Laan van Iserlohn 1 - 1 

Laan van Kortrijk 2 - 133 

"
0,3561 CX,52.115803407244,5.1270432366248,"
Euterpedreef 61 - 80 

",030,3561,Wolga- en Donaudreef en omgeving,Wijk 03 Overvecht,Utrecht,Utrecht,Utrecht,"
Laan van Iserlohn 1 - 1 

Laan van Kortrijk 2 - 133 

"
0,2572 HX,52.064260144804,4.2959034007944,"
Boerenstraat 30 - 66 

",070,2572,Transvaalkwartier-Zuid,Wijk 30 Transvaalkwartier,Den Haag,'s-Gravenhage,Zuid-Holland,"
Laan van Iserlohn 1 - 1 

Laan van Kortrijk 2 - 133 

"
0,2597 RV,52.10418296518,4.3200780753732,"
Stalpertstraat 32 - 68 

",070,2597,Duinzigt,Wijk 04 Benoordenhout,Den Haag,'s-Gravenhage,Zuid-Holland,"
Laan van Iserlohn 1 - 1 

Laan van Kortrijk 2 - 133 

"
